method_name,reference_id,query_id,num_beats_used,mean_error_s,mean_abs_error_s,median_abs_error_s,rmse_s,max_abs_error_s,p95_abs_error_s,within_10ms,within_20ms,within_50ms,within_100ms,within_200ms,within_500ms,distance_metric,step_pattern,local_cost_shape,total_cost,normalized_cost,piece,pair_id
offline_dtw,Chopin_Op030No2_Ferenczy-1956_pid9097-04,Chopin_Op030No2_Shebanova-2002_pid9072-19,193,-0.008321502473183069,0.0526013634227442,0.031745891156461425,0.08049650268936155,0.34890015646258377,0.18139209070295398,0.18652849740932642,0.32642487046632124,0.689119170984456,0.8549222797927462,0.9585492227979274,1.0,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4101, 3361)",1375.77575669266,0.5217200442520515,Chopin_Op030No2,Chopin_Op030No2_Ferenczy-1956_pid9097-04__Chopin_Op030No2_Shebanova-2002_pid9072-19
offline_dtw,Chopin_Op030No2_Ferenczy-1956_pid9097-04,Chopin_Op030No2_Smith-1975_pid9054-19,193,-0.008933632535570356,0.0915670521306966,0.04633793877550829,0.1471686006377,0.7102961020408145,0.3477097156462603,0.11917098445595854,0.21761658031088082,0.5181347150259067,0.7253886010362695,0.8756476683937824,0.9844559585492227,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4101, 3004)",1314.618745970331,0.5303020354862167,Chopin_Op030No2,Chopin_Op030No2_Ferenczy-1956_pid9097-04__Chopin_Op030No2_Smith-1975_pid9054-19
offline_dtw,Chopin_Op030No2_Ferenczy-1956_pid9097-04,Chopin_Op030No2_Sofronitsky-1960_pid5667291-15,193,-0.02144520638445314,0.09835500165662103,0.04995540136054899,0.1604292484162746,0.7040824467120217,0.3653247709750573,0.11398963730569948,0.27979274611398963,0.5025906735751295,0.7305699481865285,0.8393782383419689,0.9740932642487047,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4101, 2931)",1386.8693396806107,0.5649162279758089,Chopin_Op030No2,Chopin_Op030No2_Ferenczy-1956_pid9097-04__Chopin_Op030No2_Sofronitsky-1960_pid5667291-15
offline_dtw,Chopin_Op030No2_Ferenczy-1956_pid9097-04,Chopin_Op030No2_Uninsky-1959_pid9061-19,193,-0.01738061931784809,0.05422424493320658,0.03188180498867155,0.09425140699009325,0.4990480272108968,0.22366896235827477,0.15544041450777202,0.35751295336787564,0.7046632124352331,0.8704663212435233,0.9430051813471503,1.0,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4101, 3878)",1070.9408481648425,0.3762968545905982,Chopin_Op030No2,Chopin_Op030No2_Ferenczy-1956_pid9097-04__Chopin_Op030No2_Uninsky-1959_pid9061-19
offline_dtw,Chopin_Op030No2_Ferenczy-1956_pid9097-04,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,193,-0.3677745763220658,0.6742374146546365,0.5990469818594093,0.8226705642335184,1.60416106802721,1.4382310970521666,0.031088082901554404,0.046632124352331605,0.11398963730569948,0.14507772020725387,0.21761658031088082,0.46632124352331605,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4101, 3381)",3857.822490778193,1.4820678028344958,Chopin_Op030No2,Chopin_Op030No2_Ferenczy-1956_pid9097-04__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
offline_dtw,Chopin_Op030No2_Fiorentino-1961_pid9065-14,Chopin_Op030No2_Olejniczac-1990_pid9100b-19,193,-0.01958534705626641,0.053791432119652656,0.032766580498865494,0.08180760045733522,0.32036272675736654,0.18366653832199645,0.21761658031088082,0.35233160621761656,0.6683937823834197,0.8341968911917098,0.9637305699481865,1.0,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3173, 3235)",915.7307860907806,0.3995335017848083,Chopin_Op030No2,Chopin_Op030No2_Fiorentino-1961_pid9065-14__Chopin_Op030No2_Olejniczac-1990_pid9100b-19
offline_dtw,Chopin_Op030No2_Fiorentino-1961_pid9065-14,Chopin_Op030No2_Poblocka-1999_pid9093-19,193,-0.008550021900297026,0.0446068783499587,0.027165603174609032,0.09436178980731241,0.8621312517006743,0.12039455147392311,0.22797927461139897,0.37823834196891193,0.7512953367875648,0.9378238341968912,0.9740932642487047,0.9896373056994818,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3173, 3732)",834.9136929890634,0.33774825768165995,Chopin_Op030No2,Chopin_Op030No2_Fiorentino-1961_pid9065-14__Chopin_Op030No2_Poblocka-1999_pid9093-19
offline_dtw,Chopin_Op030No2_Fiorentino-1961_pid9065-14,Chopin_Op030No2_Rangell-2001_pid9094-19,193,-0.11958055740016175,0.1556186753139949,0.03205222448979628,0.45174373670661894,2.4438317607709763,1.1371361247165424,0.20207253886010362,0.35751295336787564,0.694300518134715,0.8601036269430051,0.9015544041450777,0.9222797927461139,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3173, 3908)",1063.0523217221364,0.42117762350322363,Chopin_Op030No2,Chopin_Op030No2_Fiorentino-1961_pid9065-14__Chopin_Op030No2_Rangell-2001_pid9094-19
offline_dtw,Chopin_Op030No2_Fiorentino-1961_pid9065-14,Chopin_Op030No2_Rubinstein-1939_pid9049-19,193,-0.04516670592623926,0.06620429188843076,0.026065829931972928,0.16061278553902952,1.027471725623581,0.23611118140589804,0.22279792746113988,0.36787564766839376,0.7253886010362695,0.8860103626943006,0.9378238341968912,0.9689119170984456,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3173, 3516)",768.6704666348784,0.3188181114205219,Chopin_Op030No2,Chopin_Op030No2_Fiorentino-1961_pid9065-14__Chopin_Op030No2_Rubinstein-1939_pid9049-19
offline_dtw,Chopin_Op030No2_Fiorentino-1961_pid9065-14,Chopin_Op030No2_Rubinstein-1952_pid9075-19,193,0.014300184930621752,0.04310907151668939,0.020907029478458128,0.09145793794483367,0.6722903900226669,0.12938319183673422,0.2694300518134715,0.48704663212435234,0.7668393782383419,0.927461139896373,0.9585492227979274,0.9896373056994818,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3173, 3748)",939.1534430065243,0.3811499362851154,Chopin_Op030No2,Chopin_Op030No2_Fiorentino-1961_pid9065-14__Chopin_Op030No2_Rubinstein-1952_pid9075-19
offline_dtw,Chopin_Op030No2_Fiorentino-1961_pid9065-14,Chopin_Op030No2_Rubinstein-1966_pid9059-19,193,-0.007751821325766978,0.0525208104813599,0.03074822902494212,0.10668871684373248,0.9229249478458001,0.1538754952380968,0.18652849740932642,0.3316062176165803,0.7357512953367875,0.9015544041450777,0.9585492227979274,0.9844559585492227,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3173, 4007)",1275.9929812717423,0.500978791233507,Chopin_Op030No2,Chopin_Op030No2_Fiorentino-1961_pid9065-14__Chopin_Op030No2_Rubinstein-1966_pid9059-19
offline_dtw,Chopin_Op030No2_Fiorentino-1961_pid9065-14,Chopin_Op030No2_Shebanova-2002_pid9072-19,193,-0.0032826909579036197,0.04727352056090082,0.029058886621314173,0.08502115412505541,0.5557592800453506,0.1302313256235854,0.21243523316062177,0.34196891191709844,0.7461139896373057,0.9067357512953368,0.9740932642487047,0.9948186528497409,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3173, 3361)",1033.678522393785,0.43818504552513143,Chopin_Op030No2,Chopin_Op030No2_Fiorentino-1961_pid9065-14__Chopin_Op030No2_Shebanova-2002_pid9072-19
offline_dtw,Chopin_Op030No2_Fiorentino-1961_pid9065-14,Chopin_Op030No2_Smith-1975_pid9054-19,193,-0.015336116815292757,0.0682688606029631,0.032278981859413136,0.16763593396836804,1.5093311009070334,0.21098426621315552,0.16062176165803108,0.30569948186528495,0.694300518134715,0.8756476683937824,0.9430051813471503,0.9792746113989638,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3173, 3004)",966.652440247441,0.4385900364099097,Chopin_Op030No2,Chopin_Op030No2_Fiorentino-1961_pid9065-14__Chopin_Op030No2_Smith-1975_pid9054-19
offline_dtw,Chopin_Op030No2_Fiorentino-1961_pid9065-14,Chopin_Op030No2_Sofronitsky-1960_pid5667291-15,193,-0.005062560031957213,0.04663088559914466,0.029863713151925708,0.07077644025000554,0.35038582766440385,0.1370475174603175,0.17098445595854922,0.34196891191709844,0.7046632124352331,0.8963730569948186,0.9792746113989638,1.0,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3173, 2931)",779.5002383379294,0.35544926508797514,Chopin_Op030No2,Chopin_Op030No2_Fiorentino-1961_pid9065-14__Chopin_Op030No2_Sofronitsky-1960_pid5667291-15
offline_dtw,Chopin_Op030No2_Fiorentino-1961_pid9065-14,Chopin_Op030No2_Uninsky-1959_pid9061-19,193,-0.004512366753609535,0.052322175431485665,0.02849199319727802,0.0887067788565942,0.43961485260770417,0.20866894829932217,0.22797927461139897,0.37823834196891193,0.7150259067357513,0.8652849740932642,0.9378238341968912,1.0,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3173, 3878)",1142.332717672851,0.45511263652304823,Chopin_Op030No2,Chopin_Op030No2_Fiorentino-1961_pid9065-14__Chopin_Op030No2_Uninsky-1959_pid9061-19
offline_dtw,Chopin_Op030No2_Fiorentino-1961_pid9065-14,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,193,-1.0428227196609212,1.1500003323875316,1.1080724217687035,1.4714677228894006,2.9839907891156514,2.5950703814058884,0.025906735751295335,0.031088082901554404,0.06735751295336788,0.12435233160621761,0.24352331606217617,0.39896373056994816,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3173, 3381)",3409.1745884457396,1.5018390257470218,Chopin_Op030No2,Chopin_Op030No2_Fiorentino-1961_pid9065-14__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
offline_dtw,Chopin_Op030No2_Fliere-1977_pid9063-19,Chopin_Op030No2_Olejniczac-1990_pid9100b-19,193,-0.01692387050744347,0.04996212098621866,0.027346798185938326,0.07895071321133801,0.3988662131519334,0.17525174693878107,0.21761658031088082,0.37305699481865284,0.7046632124352331,0.844559585492228,0.9637305699481865,1.0,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4247, 3235)",851.4626739477943,0.321306669414262,Chopin_Op030No2,Chopin_Op030No2_Fliere-1977_pid9063-19__Chopin_Op030No2_Olejniczac-1990_pid9100b-19
offline_dtw,Chopin_Op030No2_Fliere-1977_pid9063-19,Chopin_Op030No2_Poblocka-1999_pid9093-19,193,0.004704620833480752,0.03921791269253832,0.022369684807244994,0.06963280915198673,0.5594445147392264,0.14185473469387921,0.25906735751295334,0.45077720207253885,0.7875647668393783,0.9119170984455959,0.9792746113989638,0.9948186528497409,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4247, 3732)",1131.0945787545265,0.4003874615060271,Chopin_Op030No2,Chopin_Op030No2_Fliere-1977_pid9063-19__Chopin_Op030No2_Poblocka-1999_pid9093-19
offline_dtw,Chopin_Op030No2_Fliere-1977_pid9063-19,Chopin_Op030No2_Rangell-2001_pid9094-19,193,0.0011763878432192,0.05688081710784461,0.027188349206355156,0.09591703427912741,0.4609525600907034,0.20554622993197827,0.24352331606217617,0.38860103626943004,0.694300518134715,0.8238341968911918,0.9430051813471503,1.0,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4247, 3908)",1221.2104227920515,0.4237371349035571,Chopin_Op030No2,Chopin_Op030No2_Fliere-1977_pid9063-19__Chopin_Op030No2_Rangell-2001_pid9094-19
offline_dtw,Chopin_Op030No2_Fliere-1977_pid9063-19,Chopin_Op030No2_Rubinstein-1939_pid9049-19,193,-0.023291943721875985,0.05235710681094477,0.028662201814057653,0.11296783660727834,1.0980042800453447,0.1789795637188148,0.22279792746113988,0.35233160621761656,0.7357512953367875,0.8911917098445595,0.9740932642487047,0.9896373056994818,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4247, 3516)",1151.6745016709872,0.41909552462554117,Chopin_Op030No2,Chopin_Op030No2_Fliere-1977_pid9063-19__Chopin_Op030No2_Rubinstein-1939_pid9049-19
offline_dtw,Chopin_Op030No2_Fliere-1977_pid9063-19,Chopin_Op030No2_Rubinstein-1952_pid9075-19,193,0.013220944133094171,0.04731632462726003,0.021530682539676604,0.09593876025208958,0.7920180000000001,0.16606822131519125,0.2849740932642487,0.46113989637305697,0.7512953367875648,0.9015544041450777,0.9585492227979274,0.9948186528497409,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4247, 3748)",925.9312694965458,0.3210579991319507,Chopin_Op030No2,Chopin_Op030No2_Fliere-1977_pid9063-19__Chopin_Op030No2_Rubinstein-1952_pid9075-19
offline_dtw,Chopin_Op030No2_Fliere-1977_pid9063-19,Chopin_Op030No2_Rubinstein-1966_pid9059-19,193,0.02050638910624679,0.08037432376957666,0.03043069841269741,0.17280533684824873,1.393288,0.332094921541946,0.18134715025906736,0.32124352331606215,0.694300518134715,0.8134715025906736,0.8808290155440415,0.9740932642487047,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4247, 4007)",1268.8738805448988,0.4315897552873806,Chopin_Op030No2,Chopin_Op030No2_Fliere-1977_pid9063-19__Chopin_Op030No2_Rubinstein-1966_pid9059-19
offline_dtw,Chopin_Op030No2_Fliere-1977_pid9063-19,Chopin_Op030No2_Shebanova-2002_pid9072-19,193,-0.0005258564907834643,0.06610393743023928,0.02895691609977291,0.1580794215836753,1.252018,0.24695235283445732,0.17098445595854922,0.35233160621761656,0.7512953367875648,0.8756476683937824,0.927461139896373,0.9792746113989638,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4247, 3361)",1015.5740629999742,0.37558212389052303,Chopin_Op030No2,Chopin_Op030No2_Fliere-1977_pid9063-19__Chopin_Op030No2_Shebanova-2002_pid9072-19
offline_dtw,Chopin_Op030No2_Fliere-1977_pid9063-19,Chopin_Op030No2_Smith-1975_pid9054-19,193,0.0365421597934508,0.06266363258844099,0.03977324263037474,0.09141983953861939,0.4153062630385307,0.20915195555555205,0.09844559585492228,0.29015544041450775,0.616580310880829,0.8082901554404145,0.9430051813471503,1.0,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4247, 3004)",1580.657358568482,0.6252600310793046,Chopin_Op030No2,Chopin_Op030No2_Fliere-1977_pid9063-19__Chopin_Op030No2_Smith-1975_pid9054-19
offline_dtw,Chopin_Op030No2_Fliere-1977_pid9063-19,Chopin_Op030No2_Sofronitsky-1960_pid5667291-15,193,0.003323958672588506,0.049011039964518076,0.024194503401368195,0.08489371333071317,0.46759628004535614,0.17556934807256386,0.23834196891191708,0.44041450777202074,0.7202072538860104,0.8704663212435233,0.9637305699481865,1.0,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4247, 2931)",914.0037891078126,0.358432858473652,Chopin_Op030No2,Chopin_Op030No2_Fliere-1977_pid9063-19__Chopin_Op030No2_Sofronitsky-1960_pid5667291-15
offline_dtw,Chopin_Op030No2_Fliere-1977_pid9063-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,193,-0.0032169502073715766,0.06928146975197676,0.03303854875283463,0.12898196837803264,0.9584587437641687,0.267088379138309,0.20207253886010362,0.33678756476683935,0.6321243523316062,0.8082901554404145,0.917098445595855,0.9896373056994818,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4247, 3878)",1174.4275799635602,0.4056744663086564,Chopin_Op030No2,Chopin_Op030No2_Fliere-1977_pid9063-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
offline_dtw,Chopin_Op030No2_Fliere-1977_pid9063-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,193,-0.02750422265693769,0.42248679755148977,0.33378580952380954,0.5722663559691626,1.9511563219954624,1.1770656752834496,0.031088082901554404,0.05699481865284974,0.14507772020725387,0.22279792746113988,0.3471502590673575,0.689119170984456,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4247, 3381)",3878.6389644183655,1.4714108362740386,Chopin_Op030No2,Chopin_Op030No2_Fliere-1977_pid9063-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
offline_dtw,Chopin_Op030No2_Fou-1978_pid9071-30,Chopin_Op030No2_Olejniczac-1990_pid9100b-19,193,-0.0005705123717878101,0.054903280562310815,0.0320975578231355,0.09757595754822022,0.6775968208616661,0.17914750884352892,0.17098445595854922,0.3316062176165803,0.6994818652849741,0.8601036269430051,0.9637305699481865,0.9896373056994818,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3477, 3235)",858.5625597465157,0.3568422941589841,Chopin_Op030No2,Chopin_Op030No2_Fou-1978_pid9071-30__Chopin_Op030No2_Olejniczac-1990_pid9100b-19
offline_dtw,Chopin_Op030No2_Fou-1978_pid9071-30,Chopin_Op030No2_Poblocka-1999_pid9093-19,193,0.017469302674092513,0.05313499685711955,0.029977104308386515,0.10081521509438585,0.792131448979589,0.1551020589569106,0.22797927461139897,0.35751295336787564,0.6994818652849741,0.8601036269430051,0.9740932642487047,0.9896373056994818,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3477, 3732)",1033.2347362615624,0.4036073188521728,Chopin_Op030No2,Chopin_Op030No2_Fou-1978_pid9071-30__Chopin_Op030No2_Poblocka-1999_pid9093-19
offline_dtw,Chopin_Op030No2_Fou-1978_pid9071-30,Chopin_Op030No2_Rangell-2001_pid9094-19,193,-0.04318170402288663,0.1095713372634026,0.033288069160995803,0.2999443734222455,2.3273920487528272,0.383337856689341,0.16580310880829016,0.32124352331606215,0.6580310880829016,0.8031088082901554,0.8963730569948186,0.9637305699481865,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3477, 3908)",1330.270482729235,0.5136179469997046,Chopin_Op030No2,Chopin_Op030No2_Fou-1978_pid9071-30__Chopin_Op030No2_Rangell-2001_pid9094-19
offline_dtw,Chopin_Op030No2_Fou-1978_pid9071-30,Chopin_Op030No2_Rubinstein-1939_pid9049-19,193,0.008038516660204751,0.05191876765593851,0.03283460770975122,0.08928057514223757,0.436009,0.16751485396825466,0.18134715025906736,0.3626943005181347,0.7202072538860104,0.8911917098445595,0.9533678756476683,1.0,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3477, 3516)",1151.8577675554136,0.4640845155340103,Chopin_Op030No2,Chopin_Op030No2_Fou-1978_pid9071-30__Chopin_Op030No2_Rubinstein-1939_pid9049-19
offline_dtw,Chopin_Op030No2_Fou-1978_pid9071-30,Chopin_Op030No2_Rubinstein-1952_pid9075-19,193,0.0341294906301034,0.05684671104296602,0.03210898412697816,0.09887332435792945,0.5541951791383184,0.21461455464852672,0.21761658031088082,0.37823834196891193,0.6580310880829016,0.8497409326424871,0.9430051813471503,0.9896373056994818,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3477, 3748)",960.3135785908112,0.37163838180758946,Chopin_Op030No2,Chopin_Op030No2_Fou-1978_pid9071-30__Chopin_Op030No2_Rubinstein-1952_pid9075-19
offline_dtw,Chopin_Op030No2_Fou-1978_pid9071-30,Chopin_Op030No2_Rubinstein-1966_pid9059-19,193,0.03225352246425373,0.05625607988791364,0.029251841269832823,0.09838336764666883,0.6555555306122329,0.19334913605442114,0.20207253886010362,0.39378238341968913,0.694300518134715,0.8497409326424871,0.9481865284974094,0.9948186528497409,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3477, 4007)",1170.9416055769873,0.44203156118421566,Chopin_Op030No2,Chopin_Op030No2_Fou-1978_pid9071-30__Chopin_Op030No2_Rubinstein-1966_pid9059-19
offline_dtw,Chopin_Op030No2_Fou-1978_pid9071-30,Chopin_Op030No2_Shebanova-2002_pid9072-19,193,0.022418451082677985,0.05817775304595041,0.030204222222221855,0.1032888972254567,0.741178978458052,0.19769149750567155,0.19170984455958548,0.31088082901554404,0.6683937823834197,0.8497409326424871,0.9481865284974094,0.9948186528497409,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3477, 3361)",911.7668389811745,0.3706369264151116,Chopin_Op030No2,Chopin_Op030No2_Fou-1978_pid9071-30__Chopin_Op030No2_Shebanova-2002_pid9072-19
offline_dtw,Chopin_Op030No2_Fou-1978_pid9071-30,Chopin_Op030No2_Smith-1975_pid9054-19,193,0.027126585051637078,0.07913096606276383,0.04417247619047515,0.1340732983560074,1.091031978458048,0.2325331623582765,0.12953367875647667,0.24352331606217617,0.5492227979274611,0.7512953367875648,0.9119170984455959,0.9948186528497409,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3477, 3004)",1400.4147527624627,0.6188310882732933,Chopin_Op030No2,Chopin_Op030No2_Fou-1978_pid9071-30__Chopin_Op030No2_Smith-1975_pid9054-19
offline_dtw,Chopin_Op030No2_Fou-1978_pid9071-30,Chopin_Op030No2_Sofronitsky-1960_pid5667291-15,193,0.008709280574060611,0.066877618560032,0.03326498185941418,0.133774525908295,1.2113833265305942,0.18627431269841135,0.17098445595854922,0.3160621761658031,0.6113989637305699,0.8341968911917098,0.9533678756476683,0.9844559585492227,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3477, 2931)",855.1631685755431,0.3740871253611299,Chopin_Op030No2,Chopin_Op030No2_Fou-1978_pid9071-30__Chopin_Op030No2_Sofronitsky-1960_pid5667291-15
offline_dtw,Chopin_Op030No2_Fou-1978_pid9071-30,Chopin_Op030No2_Uninsky-1959_pid9061-19,193,0.0181610663823397,0.05741745342074658,0.027845734693876523,0.10557057253231855,0.7882541111111152,0.21297507074830085,0.16062176165803108,0.3626943005181347,0.6994818652849741,0.8652849740932642,0.9378238341968912,0.9948186528497409,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3477, 3878)",1205.8367590070764,0.46557403822667043,Chopin_Op030No2,Chopin_Op030No2_Fou-1978_pid9071-30__Chopin_Op030No2_Uninsky-1959_pid9061-19
offline_dtw,Chopin_Op030No2_Fou-1978_pid9071-30,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,193,-0.09357642158072128,0.6938217218168787,0.3974603174603146,1.0457124180639514,4.142743623582774,2.0930697841269845,0.031088082901554404,0.06735751295336788,0.12435233160621761,0.17616580310880828,0.29015544041450775,0.6062176165803109,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(3477, 3381)",3505.2001260695897,1.4789873949660717,Chopin_Op030No2,Chopin_Op030No2_Fou-1978_pid9071-30__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
offline_dtw,Chopin_Op030No2_Fou-2005_pid9092-13,Chopin_Op030No2_Olejniczac-1990_pid9100b-19,193,-0.04932898282283602,0.06734999096495299,0.04031760090703074,0.10841685167659108,0.6282089637188264,0.21200903106575594,0.09844559585492228,0.23834196891191708,0.6062176165803109,0.8082901554404145,0.9326424870466321,0.9896373056994818,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4202, 3235)",1093.869117040443,0.41655335759346646,Chopin_Op030No2,Chopin_Op030No2_Fou-2005_pid9092-13__Chopin_Op030No2_Olejniczac-1990_pid9100b-19
offline_dtw,Chopin_Op030No2_Fou-2005_pid9092-13,Chopin_Op030No2_Poblocka-1999_pid9093-19,193,-0.024358201302973302,0.046857389335353786,0.025102111111110048,0.0907226017786002,0.6890817029478455,0.16567326621315395,0.18134715025906736,0.39896373056994816,0.7927461139896373,0.8860103626943006,0.9740932642487047,0.9896373056994818,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4202, 3732)",1053.8102375449903,0.3715832995574719,Chopin_Op030No2,Chopin_Op030No2_Fou-2005_pid9092-13__Chopin_Op030No2_Poblocka-1999_pid9093-19
offline_dtw,Chopin_Op030No2_Fou-2005_pid9092-13,Chopin_Op030No2_Rangell-2001_pid9094-19,193,-0.011177723914091055,0.05145842787235843,0.024762045351479856,0.12735518645696212,1.374966534013609,0.1875014829931982,0.25906735751295334,0.41968911917098445,0.7564766839378239,0.8860103626943006,0.9637305699481865,0.9896373056994818,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4202, 3908)",1025.928409009133,0.35303799346494597,Chopin_Op030No2,Chopin_Op030No2_Fou-2005_pid9092-13__Chopin_Op030No2_Rangell-2001_pid9094-19
offline_dtw,Chopin_Op030No2_Fou-2005_pid9092-13,Chopin_Op030No2_Rubinstein-1939_pid9049-19,193,-0.023989184742636883,0.06179991096542202,0.03782286848073113,0.09808869543543003,0.4695919773242707,0.20984355147391115,0.11398963730569948,0.25906735751295334,0.6424870466321243,0.8497409326424871,0.9481865284974094,1.0,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4202, 3516)",1161.477766837719,0.4248272738982147,Chopin_Op030No2,Chopin_Op030No2_Fou-2005_pid9092-13__Chopin_Op030No2_Rubinstein-1939_pid9049-19
offline_dtw,Chopin_Op030No2_Fou-2005_pid9092-13,Chopin_Op030No2_Rubinstein-1952_pid9075-19,193,0.1804367699352625,0.24861471530201062,0.03256255102040839,0.7960623739687426,4.783402342403619,1.6365352879818644,0.15544041450777202,0.3160621761658031,0.6735751295336787,0.8134715025906736,0.8860103626943006,0.9067357512953368,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4202, 3748)",1383.8266067390268,0.48863933853779196,Chopin_Op030No2,Chopin_Op030No2_Fou-2005_pid9092-13__Chopin_Op030No2_Rubinstein-1952_pid9075-19
offline_dtw,Chopin_Op030No2_Fou-2005_pid9092-13,Chopin_Op030No2_Rubinstein-1966_pid9059-19,193,-0.020117130655716794,0.07403150864732798,0.025079505668927027,0.21001246747390934,1.9932880000000002,0.24488914829932187,0.22279792746113988,0.39896373056994816,0.7461139896373057,0.8393782383419689,0.9378238341968912,0.9792746113989638,cosine,"{'transitions': ((1, 1), (1, 2), (2, 1)), 'weights': (2.0, 3.0, 3.0)}","(4202, 4007)",1321.3146548876036,0.4540600188617195,Chopin_Op030No2,Chopin_Op030No2_Fou-2005_pid9092-13__Chopin_Op030No2_Rubinstein-1966_pid9059-19
